ID,NAME,POS,TEAM,ORG,LEAGUE,LEVEL,AGE,CURRENT,POTENTIAL,PITCH DIFF CURRENT,PITCH DIFF POT,BAT DIFF CURRENT,BAT DIF POT,START OVR CUR,START OVR POT,RELIEF OVR CUR,RELIEF OVR POT,BAT OVR CUR,BAT OVR POT,START BASE CUR,START INDIV CUR,START BASE POT, START INDIV POT,RELIEF BASE CUR,RELIEF INDIV CUR,RELIEF BASE POT,RELIEF INDIV POT,BAT HIT CUR,BAT FIELD CUR,BAT HIT POT,BAT FIELD POT,BATTER WAR,PITCHER WAR,MLB YEARS,WORK ETHIC,INTELLIGENCE,LEADER,GREED,LOYALTY,PERSONALITY
14042,José Reyna,RP,Carolina,Carolina,PBL,MLB,35,3.0,3.0,0,0,0,0,111,111,112,112,0,0,85,121,85,121,87,121,87,121,0,0,0,0,0.0,1.7,10,High,Normal,High,High, High,Normal
14043,Matt King,SP,Oakland,Oakland,PBL,MLB,25,3.0,3.5,0,0,0,0,102,108,105,109,0,0,77,102,84,102,84,102,90,102,0,0,0,0,0.0,0.8,0,Low,Low,Low,Normal, Normal,Unmotivated
14044,Bryan Murphy,RF,-,-,-,-,24,2.0,2.0,0,0,0,0,0,0,0,0,92,94,0,0,0,0,0,0,0,0,94,100,97,100,-100,-100,0,High,Normal,Normal,Low, Normal,Normal
14047,Bob Hamilt,RP,Kansas City,Kansas City,PBL,MLB,40,3.5,3.5,0,0,0,0,117,117,111,111,0,0,96,94,96,94,96,94,96,94,0,0,0,0,0.0,-0.7,16,High,Normal,High,Normal, High,Normal
14052,Tony Gardner,RP,-,-,-,-,26,0.5,0.5,1,1,0,0,68,68,59,59,0,0,44,60,44,60,37,60,37,60,0,0,0,0,-100,-100,0,Normal,High,Low,High, Low,Selfish
14056,Neil Rodríguez,1B,Arizona,Arizona,PBL,MLB,24,1.5,2.5,0,0,1,0,0,0,0,0,84,94,0,0,0,0,0,0,0,0,89,30,100,30,-0.0,0.0,1,Normal,Normal,High,High, Normal,Normal
14059,Pablo Pérez,RP,-,-,-,-,26,0.5,0.5,0,0,0,0,77,84,59,69,0,0,56,51,63,62,40,51,49,62,0,0,0,0,-100,-100,0,High,Normal,Normal,Normal, Normal,Sparkplug
14065,Paul Kendrick,C,-,-,-,-,25,0.5,0.5,0,0,0,0,0,0,0,0,63,79,0,0,0,0,0,0,0,0,24,117,45,117,-100,-100,0,Low,Normal,Low,Normal, Normal,Normal
14071,Luis Manuel Hernández,SP,-,-,-,-,25,0.5,0.5,0,0,0,0,17,32,-3,16,0,0,-9,22,5,45,-33,22,-14,45,0,0,0,0,-100,-100,0,Normal,Normal,Low,High, Low,Selfish
14072,Tony Johnson,SP,Cleveland,Cleveland,PBL,MLB,28,3.0,3.0,0,0,0,0,108,112,96,104,0,0,90,70,93,74,84,70,93,74,0,0,0,0,0.0,3.1,3,Normal,High,Normal,Normal, Normal,Normal
14076,Sergio Vega,3B,Cincinnati,Cincinnati,PBL,MLB,26,2.0,2.0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,87,115,87,115,0.1,0.0,1,Low,Normal,Normal,Normal, Low,Normal
14077,Tracy Olson,LF,Cleveland,Cleveland,PBL,MLB,28,2.0,2.0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,99,73,99,73,0.4,0.0,1,High,Normal,Normal,Normal, Normal,Normal
14078,Jian-cheng Kwan,SP,-,-,-,-,25,0.5,0.5,-1,0,0,0,24,42,6,20,0,0,2,13,21,22,-17,13,-1,22,0,0,0,0,-100,-100,0,High,Normal,Normal,Normal, High,Normal
14079,Oscar Skinner,RF,Fresno,San Francisco,PCL,AAA,25,2.0,2.0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,87,107,87,107,-100,-100,0,High,Normal,Normal,High, Normal,Normal
14084,Stanford Owens,SP,-,-,-,-,29,2.0,2.0,-1,0,0,0,84,84,72,72,0,0,59,82,59,82,48,82,48,82,0,0,0,0,-100,-100,0,Normal,Normal,Low,Normal, Normal,Normal
14098,Dan Caldwell,SP,-,-,-,-,25,0.5,0.5,0,0,0,0,15,42,-3,26,0,0,-11,22,16,52,-33,22,-4,52,0,0,0,0,-100,-100,0,Low,High,Normal,Normal, Normal,Normal
14103,Doug Rico,C,San Antonio,San Diego,TEX,AA,26,1.5,1.5,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,59,100,59,100,-100,-100,0,High,High,Normal,Low, Normal,Humble
14104,Doug Shetler,RP,Reno,Arizona,PCL,AAA,25,2.0,2.0,0,0,0,0,86,86,76,76,0,0,66,60,66,60,60,60,60,60,0,0,0,0,-100,-100,0,Normal,Normal,High,Low, High,Normal
14111,Nick Sullivan,SP,Albuquerque,Los Angeles,PCL,AAA,27,2.0,2.0,0,0,0,0,84,90,77,89,0,0,63,60,67,82,61,60,70,82,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
14115,Robinson Hernández,SP,-,-,-,-,24,0.5,0.5,0,0,0,0,24,41,7,30,0,0,1,17,15,52,-17,17,1,52,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Low, Normal,Normal
14124,Valter Zegri,3B,Trenton,New York,EL,AA,26,2.0,2.0,0,0,-1,0,0,0,0,0,83,85,0,0,0,0,0,0,0,0,76,135,79,135,-100,-100,0,High,Normal,Normal,High, Normal,Normal
14125,Arturo Patterson,3B,-,-,-,-,24,0.5,0.5,0,0,1,0,0,0,0,0,75,78,0,0,0,0,0,0,0,0,75,98,79,98,-100,-100,0,High,Normal,High,High, High,Captain
14126,Alberto Hernández,SP,-,-,-,-,24,0.5,0.5,0,0,0,0,39,53,25,42,0,0,16,31,30,45,1,31,20,45,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
14130,Luther Jenkins,RF,Cincinnati,Cincinnati,PBL,MLB,26,2.5,2.5,0,0,0,0,0,0,0,0,92,92,0,0,0,0,0,0,0,0,90,121,90,121,-0.5,0.0,1,Low,Normal,Normal,Low, Normal,Normal
14137,Bob Cabral,SP,Kannapolis,Chicago,SOU,A,26,1.5,1.5,-1,0,0,0,69,75,60,65,0,0,46,54,53,60,40,54,45,60,0,0,0,0,-100,-100,0,Normal,Normal,High,Normal, Normal,Normal
14139,Paul McClain,2B,Augusta,San Francisco,SOU,A,24,0.5,0.5,0,0,1,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,70,108,70,108,-100,-100,0,High,Normal,Low,Normal, Normal,Normal
14147,Fred Miller,RP,-,-,-,-,30,2.0,2.0,0,0,0,0,91,91,87,90,0,0,66,88,66,88,65,88,69,88,0,0,0,0,-100,-100,1,Normal,Normal,High,Normal, Normal,Normal
14149,Seung-min Im,SP,Arizona,Arizona,PBL,MLB,23,2.5,2.5,0,-1,0,0,83,88,81,88,0,0,50,129,56,129,44,129,53,129,0,0,0,0,0.0,2.5,1,Normal,Normal,Normal,High, Normal,Normal
14153,Roberto Casillas,RP,Montreal,Montreal,PBL,MLB,30,2.5,2.5,0,0,0,0,0,0,105,109,0,0,0,0,0,0,86,97,91,97,0,0,0,0,0.0,0.4,2,High,Normal,Low,Normal, Normal,Sparkplug
14154,Juan Jose López,RP,Houston,Houston,PBL,MLB,27,3.5,3.5,0,0,0,0,113,113,116,116,0,0,84,137,84,137,88,137,88,137,0,0,0,0,0.0,1.1,2,High,Normal,High,Normal, Normal,Sparkplug
14158,Joaquín García,SP,Seattle,Seattle,PBL,MLB,26,2.5,2.5,0,0,0,0,93,93,78,78,0,0,72,74,72,74,58,74,58,74,0,0,0,0,0.0,2.1,4,Normal,Normal,Normal,Normal, Normal,Prankster
14164,José Núñez,CL,Colorado Springs,Colorado,PCL,AAA,27,2.5,2.5,-1,1,0,0,110,110,114,114,0,0,80,137,80,137,86,137,86,137,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
14168,Tae-hyeon Chong,SP,Fresno,San Francisco,PCL,AAA,27,1.5,1.5,0,0,0,0,73,73,60,60,0,0,46,87,46,87,30,87,30,87,0,0,0,0,-100,-100,0,High,Normal,Normal,Normal, Normal,Sparkplug
14177,Francisco Bravo,SP,-,-,-,-,24,0.5,0.5,0,1,0,0,33,33,15,17,0,0,10,22,10,27,-8,22,-8,27,0,0,0,0,-100,-100,0,Normal,Normal,High,Low, Normal,Normal
14183,Juan Núñez,RP,New Orleans,Miami,PCL,AAA,26,2.5,2.5,0,0,0,0,99,99,101,101,0,0,65,151,65,151,62,151,62,151,0,0,0,0,-100,-100,0,Low,Normal,Normal,Normal, Normal,Normal
14186,Alfredo Batista,SS,Gwinnett,Atlanta,IL,AAA,27,2.5,2.5,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,67,149,67,149,-100,-100,0,Low,Normal,Low,High, Low,Disruptive
14187,Michael Veeck,RP,-,-,-,-,34,2.5,2.5,1,1,0,0,105,105,97,97,0,0,86,71,86,71,85,71,85,71,0,0,0,0,-100,-100,3,Low,Low,Low,Low, Low,Unmotivated
14196,Dennis Errecar,C,-,-,-,-,24,0.5,0.5,0,0,0,0,0,0,0,0,58,72,0,0,0,0,0,0,0,0,28,83,47,83,-100,-100,0,High,High,Normal,Normal, Normal,Normal
14202,Clyde Emerson,SP,Trenton,New York,EL,AA,29,2.0,2.0,0,0,0,0,85,91,76,87,0,0,62,79,65,94,54,79,63,94,0,0,0,0,-100,-100,2,Normal,Normal,Normal,High, Normal,Normal
14203,Eddy Horn,SS,Harrisburg,Washington,EL,AA,26,1.5,1.5,0,0,1,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,81,82,81,82,-100,-100,0,Normal,High,Low,High, Low,Selfish
14208,Rafael Moreno,1B,-,-,-,-,27,1.0,1.0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0,0,0,0,91,67,91,67,-100,-100,0,Low,Normal,Low,High, Low,Disruptive
14213,George Stollings,RP,Minnesota,Minnesota,PBL,MLB,30,2.5,2.5,0,0,0,0,99,99,101,101,0,0,68,135,68,135,69,135,69,135,0,0,0,0,0.0,0.7,5,High,Low,High,High, Normal,Outspoken
14214,Paul Allen,3B,-,-,-,-,31,2.0,2.0,0,0,-1,-1,0,0,0,0,91,91,0,0,0,0,0,0,0,0,83,148,83,148,-100,-100,0,Normal,Low,High,Normal, Normal,Outspoken
14223,Carl Johnson,RP,-,-,-,-,33,2.0,2.0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,57,108,57,108,0,0,0,0,-100,-100,4,Normal,Normal,Normal,High, Low,Normal
14224,Jeff Gilbert,RP,Binghamton,New York,EL,AA,26,0.5,0.5,-1,0,0,0,74,76,70,73,0,0,46,94,46,107,40,94,40,107,0,0,0,0,-100,-100,0,Normal,Normal,High,Normal, High,Normal
14225,Salvador Rodríguez,RP,-,-,-,-,27,1.5,1.5,0,0,0,0,83,83,76,76,0,0,60,74,60,74,55,74,55,74,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Low, Normal,Normal
14226,Jaime Medina,SS,-,-,-,-,29,2.0,2.0,0,0,1,1,0,0,0,0,88,88,0,0,0,0,0,0,0,0,74,144,74,144,-100,-100,0,Normal,Normal,Normal,Normal, Low,Normal
14227,Matt MacHowell,SP,-,-,-,-,24,0.5,0.5,1,1,0,0,14,36,-4,21,0,0,-11,17,10,45,-33,17,-9,45,0,0,0,0,-100,-100,0,High,Normal,Normal,Normal, Normal,Normal
14233,Kelly Núñez,RP,Washington,Washington,PBL,MLB,31,5.0,5.0,0,0,0,0,0,0,124,124,0,0,0,0,0,0,89,167,89,167,0,0,0,0,0.0,2.9,8,High,Normal,Normal,Normal, High,Sparkplug
14240,Carson Richardson,SS,Hartford,Carolina,EL,AA,28,1.5,1.5,0,0,0,0,0,0,0,0,83,84,0,0,0,0,0,0,0,0,59,163,60,163,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
14246,Alfonso Núñez,SP,-,-,-,-,24,0.5,0.5,0,0,0,0,14,28,-6,11,0,0,-11,19,2,31,-35,19,-17,31,0,0,0,0,-100,-100,0,Low,Normal,Normal,Normal, Normal,Normal
14248,Jesús Martínez,SS,Mobile,Arizona,SL,AA,28,1.5,1.5,0,0,-1,-1,0,0,0,0,79,79,0,0,0,0,0,0,0,0,67,129,67,129,-100,-100,0,High,Normal,Normal,Normal, High,Normal
14252,Rudy Rice,CF,Pawtucket,Boston,IL,AAA,29,1.5,1.5,0,0,0,0,0,0,0,0,89,91,0,0,0,0,0,0,0,0,78,130,81,130,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
14253,Héctor O'Neal,1B,-,-,-,-,31,1.0,1.0,0,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0,84,97,84,97,-100,-100,0,High,Normal,Normal,Normal, Normal,Normal
14257,Pat Barker,SP,-,-,-,-,25,0.5,0.5,0,0,0,0,15,39,-4,22,0,0,-9,11,17,24,-30,11,0,24,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Low, High,Normal
14259,Jesús Durán,1B,Binghamton,New York,EL,AA,28,0.5,0.5,0,0,-1,-1,0,0,0,0,70,70,0,0,0,0,0,0,0,0,70,55,70,55,-100,-100,0,High,Normal,High,Normal, Normal,Captain
14263,Charles Henley,RF,Lakewood,Philadelphia,SOU,A,25,1.5,1.5,0,0,2,0,0,0,0,0,75,85,0,0,0,0,0,0,0,0,75,93,87,93,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
14269,Júlio Tirres,SS,-,-,-,-,28,2.5,2.5,0,0,-1,-1,0,0,0,0,84,84,0,0,0,0,0,0,0,0,74,132,74,132,-3.9,0.0,4,Normal,Normal,Normal,Low, High,Prankster
14283,George Gates,SP,-,-,-,-,25,0.5,0.5,0,0,0,0,36,64,21,51,0,0,13,26,40,60,-3,26,27,60,0,0,0,0,-100,-100,0,Low,Normal,Normal,Normal, Normal,Outspoken
14287,Zack Duke,LF,Cincinnati,Cincinnati,PBL,MLB,29,2.5,2.5,0,0,0,0,0,0,0,0,102,106,0,0,0,0,0,0,0,0,102,104,106,104,1.6,0.0,4,Normal,High,Normal,Normal, Normal,Normal
14288,Jaime Valdéz,RP,St. Louis,St. Louis,PBL,MLB,28,3.5,4.5,0,0,0,0,0,0,110,121,0,0,0,0,0,0,90,104,90,151,0,0,0,0,0.0,0.9,1,Normal,Normal,Normal,Normal, High,Normal
14292,León Torres,SP,-,-,-,-,24,0.5,0.5,0,0,0,0,19,38,-2,17,0,0,-4,10,16,24,-27,10,-7,24,0,0,0,0,-100,-100,0,High,High,Normal,Normal, Normal,Sparkplug
14293,Valerio González,RP,Milwaukee,Milwaukee,PBL,MLB,29,0.5,0.5,-4,-4,0,0,77,82,68,78,0,0,54,71,57,83,45,71,55,83,0,0,0,0,0.0,0.0,1,Normal,Normal,High,Normal, Normal,Normal
14294,John Talley,SP,-,-,-,-,31,2.5,2.5,-2,-2,0,0,95,95,82,86,0,0,69,102,69,102,55,102,59,102,0,0,0,0,0.0,0.0,5,High,High,Normal,Normal, Normal,Normal
14298,Tommy Lee,RP,Erie,Detroit,EL,AA,25,0.5,1.0,-1,-1,0,0,84,90,80,84,0,0,48,151,54,151,34,151,40,151,0,0,0,0,-100,-100,0,Low,Normal,Normal,Normal, Normal,Normal
14302,Robert Haynes,SP,Chicago,Chicago,PBL,MLB,32,3.0,3.0,0,0,0,0,105,105,108,108,0,0,80,110,80,110,86,110,86,110,0,0,0,0,0.0,0.5,7,Normal,Normal,Low,Low, Low,Normal
14311,Jason Olivas,SP,-,-,-,-,30,2.0,2.0,-1,0,0,0,87,87,75,75,0,0,68,56,68,56,60,56,60,56,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
14322,Phil Terry,1B,New Orleans,Miami,PCL,AAA,26,1.5,1.5,0,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0,87,67,87,67,-100,-100,0,High,Normal,Normal,Normal, Normal,Normal
14326,Ed Hicks,3B,-,-,-,-,25,1.5,1.5,0,0,0,0,0,0,0,0,82,88,0,0,0,0,0,0,0,0,74,141,81,141,-100,-100,0,Normal,Normal,Low,High, Low,Selfish
14330,Hinkey O'Neil,CF,Asheville,Colorado,SOU,A,25,0.5,1.5,0,0,0,0,0,0,0,0,77,85,0,0,0,0,0,0,0,0,60,133,72,133,-100,-100,0,Low,Normal,Normal,Normal, Normal,Normal
14334,Robert Phillips,RF,-,-,-,-,26,2.0,2.0,0,0,1,1,0,0,0,0,82,82,0,0,0,0,0,0,0,0,84,91,84,91,-100,-100,0,Normal,Normal,Normal,Normal, High,Normal
14338,Dale Deuchar,C,-,-,-,-,25,0.5,0.5,0,0,0,0,0,0,0,0,72,87,0,0,0,0,0,0,0,0,39,108,59,108,-100,-100,0,High,Normal,Normal,Normal, Low,Normal
14341,Ernesto Gómez,SP,-,-,-,-,24,0.5,0.5,0,0,0,0,29,47,7,32,0,0,6,19,20,62,-18,19,0,62,0,0,0,0,-100,-100,0,Low,High,Normal,Normal, Normal,Normal
14349,Joseph Farr,SS,Miami,Miami,PBL,MLB,28,3.5,3.5,0,0,0,-1,0,0,0,0,105,105,0,0,0,0,0,0,0,0,95,151,96,151,0.0,0.0,5,High,Normal,Normal,High, Normal,Sparkplug
14371,Jack Henderson,RP,-,-,-,-,28,0.5,0.5,0,0,0,0,0,0,84,88,0,0,0,0,0,0,55,108,59,108,0,0,0,0,-100,-100,0,Normal,Normal,High,Normal, Normal,Prankster
14376,You-cheng Mao,1B,-,-,-,-,29,1.5,1.5,0,0,0,0,0,0,0,0,85,88,0,0,0,0,0,0,0,0,87,55,90,55,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
14383,Troy Beard,RF,-,-,-,-,29,2.0,2.0,0,0,-2,-1,0,0,0,0,86,89,0,0,0,0,0,0,0,0,86,103,90,103,-100,-100,2,Normal,Low,Normal,Normal, Normal,Outspoken
14384,Carlos Muñóz,RP,Tacoma,Seattle,PCL,AAA,25,2.0,2.0,0,1,0,0,101,101,92,92,0,0,82,71,82,71,78,71,78,71,0,0,0,0,-100,-100,0,High,Normal,Normal,Normal, Normal,Sparkplug
14386,John Hinkle,1B,Miami,Miami,PBL,MLB,24,2.5,2.5,0,0,2,2,0,0,0,0,99,99,0,0,0,0,0,0,0,0,102,61,102,61,1.4,0.0,0,Normal,Normal,Normal,Normal, Normal,Normal
14387,Bill White,SP,-,-,-,-,24,0.5,1.0,0,0,0,0,22,62,5,51,0,0,-1,17,39,56,-20,17,28,56,0,0,0,0,-100,-100,0,High,Normal,Normal,Low, Normal,Humble
14390,Richard Warren,RP,Cincinnati,Cincinnati,PBL,MLB,31,2.0,2.0,0,0,0,0,0,0,100,103,0,0,0,0,0,0,79,97,84,97,0,0,0,0,0.0,-0.3,2,Normal,Normal,Normal,Normal, Normal,Normal
14395,Alonso García,2B,-,-,-,-,28,2.0,2.0,0,0,0,0,0,0,0,0,92,92,0,0,0,0,0,0,0,0,84,114,84,114,-100,-100,2,High,Normal,High,Low, High,Normal
14396,Jordan Scott,RP,-,-,-,-,32,2.5,2.5,0,0,0,0,0,0,111,111,0,0,0,0,0,0,82,135,82,135,0,0,0,0,0.0,1.2,5,High,Normal,Low,Normal, High,Sparkplug
14400,Caden Hamilton,SP,Springfield,St. Louis,TEX,AA,24,2.0,2.5,-1,-1,0,0,79,88,68,85,0,0,56,67,60,106,48,67,57,106,0,0,0,0,-100,-100,0,High,Normal,Normal,Low, High,Normal
14402,Ángelo Salazar,1B,Scottsdale,San Francisco,GCL,R,25,0.5,0.5,0,0,2,1,0,0,0,0,62,81,0,0,0,0,0,0,0,0,61,61,82,61,-100,-100,0,Low,Normal,Normal,Normal, Normal,Normal
14407,Jorge Gómez,CF,Scottsdale,San Francisco,GCL,R,24,0.5,0.5,0,0,1,0,0,0,0,0,60,73,0,0,0,0,0,0,0,0,43,115,62,115,-100,-100,0,Low,Normal,Low,High, Low,Selfish
14408,Chet Scott,SP,Albuquerque,Los Angeles,PCL,AAA,28,1.5,1.5,-3,0,0,0,72,76,63,73,0,0,47,70,51,79,40,70,49,79,0,0,0,0,-100,-100,0,Normal,High,Normal,Normal, Normal,Normal
14409,Kelvin Russell,SP,-,-,-,-,25,0.5,0.5,1,1,0,0,23,30,-2,7,0,0,1,9,8,15,-27,9,-17,15,0,0,0,0,-100,-100,0,Normal,Normal,Low,High, Low,Selfish
14410,Billy Walter,SP,-,-,-,-,26,0.5,0.5,0,0,0,0,39,56,27,41,0,0,14,40,33,46,1,40,17,46,0,0,0,0,-100,-100,0,Low,Normal,Normal,Normal, Normal,Normal
14416,Eric McLeod,LF,-,-,-,-,25,1.5,1.5,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,74,133,74,133,-100,-100,0,Normal,Normal,Low,Normal, Low,Normal
14418,Michael Bokelmann,CF,Burlington,Kansas City,NWL,A-,25,1.5,1.5,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,82,115,82,115,-100,-100,0,High,Normal,Low,Low, Normal,Humble
14423,Alan Johnston,RP,New York,New York,PBL,MLB,36,1.5,1.5,-2,-2,0,0,90,90,76,76,0,0,70,62,70,62,59,62,59,62,0,0,0,0,0.0,-0.6,9,High,Normal,Normal,Normal, Normal,Normal
14432,Pat Davis,SP,Seattle,Seattle,PBL,MLB,27,2.5,2.5,0,0,0,0,99,99,91,91,0,0,79,77,79,77,75,77,75,77,0,0,0,0,0.0,-0.5,2,High,Low,Normal,Low, High,Normal
14436,John Melton,SS,-,-,-,-,30,2.0,2.0,0,0,0,-1,0,0,0,0,91,91,0,0,0,0,0,0,0,0,79,141,79,141,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
14449,Dan Reyes,SP,Gwinnett,Atlanta,IL,AAA,33,2.0,2.0,1,1,0,0,96,96,90,90,0,0,76,70,76,70,76,70,76,70,0,0,0,0,-100,-100,0,Normal,Low,Normal,Normal, High,Outspoken
14452,David Jones,2B,Sacramento,Oakland,PCL,AAA,28,2.0,2.0,0,0,-1,0,0,0,0,0,83,88,0,0,0,0,0,0,0,0,71,120,77,120,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
14456,Bob Schneider,SS,-,-,-,-,29,2.0,2.0,0,0,-1,-1,0,0,0,0,86,86,0,0,0,0,0,0,0,0,70,147,70,147,-100,-100,1,High,Normal,High,Low, Normal,Captain
14462,Colin McKay,RP,-,-,-,-,24,1.0,1.5,0,1,0,0,76,84,62,78,0,0,54,62,57,94,41,62,51,94,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Low, High,Humble
14470,Adam Castaneda,1B,-,-,-,-,29,1.5,1.5,0,0,0,-1,0,0,0,0,90,90,0,0,0,0,0,0,0,0,92,61,92,61,-100,-100,0,Normal,Normal,Normal,Normal, Low,Normal
14475,Gilberto Morales,C,-,-,-,-,23,0.5,0.5,0,0,-1,-1,0,0,0,0,77,77,0,0,0,0,0,0,0,0,44,113,44,113,-100,-100,0,Low,High,Normal,Normal, Normal,Normal
14478,Alfredo Barrios,SP,Philadelphia,Philadelphia,PBL,MLB,30,3.0,3.0,0,0,0,0,100,100,93,97,0,0,76,99,76,99,70,99,75,99,0,0,0,0,0.0,2.0,6,Normal,Normal,Normal,Normal, Normal,Normal
14484,Ken Smith,RP,Milwaukee,Milwaukee,PBL,MLB,29,2.0,2.0,0,0,0,0,99,104,98,105,0,0,73,107,76,121,73,107,78,121,0,0,0,0,0.0,1.5,2,High,Normal,Normal,Low, Normal,Humble
14490,Brad Lee,SP,-,-,-,-,24,0.5,0.5,0,0,0,0,17,24,-1,8,0,0,-6,11,1,20,-27,11,-17,20,0,0,0,0,-100,-100,0,Low,Normal,Low,Normal, Normal,Normal
14491,Roger Nix,RP,Mobile,Arizona,SL,AA,25,0.5,2.0,0,2,0,0,80,101,72,99,0,0,58,62,75,108,55,62,75,108,0,0,0,0,-100,-100,0,Normal,Normal,High,Normal, Normal,Normal
14492,Paul Gibbons,SP,Miami,Miami,PBL,MLB,24,2.0,3.5,0,0,0,0,100,102,92,99,0,0,79,82,79,96,74,82,79,96,0,0,0,0,0.0,-0.0,0,High,Normal,Normal,Normal, Normal,Sparkplug
14504,Ramiro Medina,2B,-,-,-,-,24,0.5,1.0,0,0,4,0,0,0,0,0,63,79,0,0,0,0,0,0,0,0,51,99,71,99,-100,-100,0,High,Normal,High,High, Normal,Normal
14518,Keith Barlow,C,-,-,-,-,24,0.5,0.5,0,0,1,0,0,0,0,0,59,78,0,0,0,0,0,0,0,0,34,71,59,71,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
14520,Cory Hayes,RP,-,-,-,-,31,2.0,2.0,0,0,0,0,98,98,88,88,0,0,75,83,75,83,68,83,68,83,0,0,0,0,-100,-100,2,Normal,Normal,High,High, Normal,Prankster
14525,Germán Ávila,SS,-,-,-,-,28,2.0,2.0,0,0,-1,-1,0,0,0,0,84,84,0,0,0,0,0,0,0,0,63,157,63,157,-100,-100,0,Low,Normal,Normal,Normal, Normal,Normal
14529,Eric Tupper,C,Montgomery,Tampa Bay,SL,AA,25,0.5,0.5,0,0,0,0,0,0,0,0,75,89,0,0,0,0,0,0,0,0,44,104,63,104,-100,-100,0,Normal,High,Normal,Normal, Low,Prankster
14531,Tony Jiménez,RF,-,-,-,-,24,1.5,1.5,0,0,-1,-1,0,0,0,0,80,80,0,0,0,0,0,0,0,0,75,125,76,125,-100,-100,0,Low,Normal,Normal,Normal, Normal,Normal
14540,John Burley,1B,San Antonio,San Diego,TEX,AA,28,0.5,0.5,0,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,86,36,86,36,-100,-100,0,High,Normal,High,Normal, High,Captain
14541,José Padilla,1B,Pittsburgh,Pittsburgh,PBL,MLB,28,2.5,2.5,0,0,-1,0,0,0,0,0,99,106,0,0,0,0,0,0,0,0,100,79,108,79,0.9,0.0,4,Normal,Normal,Normal,Normal, Normal,Normal
14553,Pedro Montalvo,CL,Chattanooga,Los Angeles,SL,AA,25,2.0,2.0,0,0,0,0,98,98,90,90,0,0,78,71,78,71,76,71,76,71,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
14560,Scot Cruz,RP,-,-,-,-,27,0.5,1.0,0,1,0,0,84,89,80,90,0,0,60,82,64,94,58,82,67,94,0,0,0,0,-100,-100,0,Normal,Normal,High,Low, Normal,Normal
14563,Gerald Austin,RP,Scranton WB,New York,IL,AAA,35,2.0,2.0,0,0,0,0,91,91,81,81,0,0,68,82,68,82,60,82,60,82,0,0,0,0,-100,-100,1,High,Normal,Low,Low, High,Normal
14571,Elmer Camp,LF,Cincinnati,Cincinnati,PBL,MLB,29,2.0,2.0,0,0,0,0,0,0,0,0,89,92,0,0,0,0,0,0,0,0,87,100,91,100,0.6,0.0,3,High,Normal,Normal,Low, High,Normal
14581,José Ocasio,2B,Tennessee,Chicago,SL,AA,30,0.5,0.5,0,0,0,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,71,103,71,103,-100,-100,0,High,Normal,Normal,Normal, Normal,Sparkplug
14582,Andrés Lagrasta,SP,-,-,-,-,25,0.5,0.5,0,0,0,0,20,33,5,20,0,0,-5,18,9,32,-20,18,-6,32,0,0,0,0,-100,-100,0,Normal,Normal,Normal,High, Low,Normal
14588,Luis Valensia,SS,Texas,Texas,PBL,MLB,29,4.0,4.0,0,0,1,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,96,161,96,161,2.9,0.0,5,High,Low,Normal,Normal, Normal,Normal
14591,Luis Torres,SP,Colorado,Colorado,PBL,MLB,35,2.5,2.5,0,0,0,0,103,103,98,98,0,0,78,102,78,102,75,102,75,102,0,0,0,0,0.0,0.3,14,Normal,Normal,Normal,Low, Normal,Normal
